147,train_70.bmp,train_70_anno.bmp,malignant,1
139,train_63.bmp,train_63_anno.bmp,benign,1
140,train_64.bmp,train_64_anno.bmp,benign,1
82,train_11.bmp,train_11_anno.bmp,malignant,1
80,train_1.bmp,train_1_anno.bmp,malignant,1
141,train_65.bmp,train_65_anno.bmp,benign,1
151,train_74.bmp,train_74_anno.bmp,malignant,1
119,train_45.bmp,train_45_anno.bmp,benign,1
92,train_20.bmp,train_20_anno.bmp,benign,1
121,train_47.bmp,train_47_anno.bmp,benign,1
84,train_13.bmp,train_13_anno.bmp,malignant,1
155,train_78.bmp,train_78_anno.bmp,malignant,1
117,train_43.bmp,train_43_anno.bmp,malignant,1
149,train_72.bmp,train_72_anno.bmp,benign,1
127,train_52.bmp,train_52_anno.bmp,benign,1
81,train_10.bmp,train_10_anno.bmp,malignant,1
144,train_68.bmp,train_68_anno.bmp,malignant,1
115,train_41.bmp,train_41_anno.bmp,malignant,1
161,train_83.bmp,train_83_anno.bmp,malignant,1
107,train_34.bmp,train_34_anno.bmp,benign,1
158,train_80.bmp,train_80_anno.bmp,benign,1
129,train_54.bmp,train_54_anno.bmp,malignant,1
132,train_57.bmp,train_57_anno.bmp,malignant,1
96,train_24.bmp,train_24_anno.bmp,malignant,1
99,train_27.bmp,train_27_anno.bmp,malignant,1
126,train_51.bmp,train_51_anno.bmp,benign,1
113,train_4.bmp,train_4_anno.bmp,benign,1
94,train_22.bmp,train_22_anno.bmp,benign,1
162,train_84.bmp,train_84_anno.bmp,benign,1
104,train_31.bmp,train_31_anno.bmp,malignant,1
138,train_62.bmp,train_62_anno.bmp,benign,1
88,train_17.bmp,train_17_anno.bmp,malignant,1
163,train_85.bmp,train_85_anno.bmp,benign,1
128,train_53.bmp,train_53_anno.bmp,benign,1
159,train_81.bmp,train_81_anno.bmp,malignant,1
114,train_40.bmp,train_40_anno.bmp,malignant,1
111,train_38.bmp,train_38_anno.bmp,benign,1
148,train_71.bmp,train_71_anno.bmp,malignant,1
143,train_67.bmp,train_67_anno.bmp,benign,1
112,train_39.bmp,train_39_anno.bmp,malignant,1
95,train_23.bmp,train_23_anno.bmp,malignant,1
108,train_35.bmp,train_35_anno.bmp,malignant,1
97,train_25.bmp,train_25_anno.bmp,benign,1
86,train_15.bmp,train_15_anno.bmp,benign,1
83,train_12.bmp,train_12_anno.bmp,benign,1
89,train_18.bmp,train_18_anno.bmp,malignant,1
100,train_28.bmp,train_28_anno.bmp,malignant,1
105,train_32.bmp,train_32_anno.bmp,benign,1
110,train_37.bmp,train_37_anno.bmp,malignant,1
98,train_26.bmp,train_26_anno.bmp,malignant,1
93,train_21.bmp,train_21_anno.bmp,benign,1
118,train_44.bmp,train_44_anno.bmp,malignant,1
90,train_19.bmp,train_19_anno.bmp,malignant,1
142,train_66.bmp,train_66_anno.bmp,malignant,1
154,train_77.bmp,train_77_anno.bmp,malignant,1
133,train_58.bmp,train_58_anno.bmp,malignant,1
156,train_79.bmp,train_79_anno.bmp,benign,1
136,train_60.bmp,train_60_anno.bmp,malignant,1
131,train_56.bmp,train_56_anno.bmp,benign,1
135,train_6.bmp,train_6_anno.bmp,benign,1
124,train_5.bmp,train_5_anno.bmp,malignant,1
123,train_49.bmp,train_49_anno.bmp,malignant,1
102,train_3.bmp,train_3_anno.bmp,malignant,1
109,train_36.bmp,train_36_anno.bmp,malignant,1
91,train_2.bmp,train_2_anno.bmp,benign,1
101,train_29.bmp,train_29_anno.bmp,malignant,1
157,train_8.bmp,train_8_anno.bmp,benign,1
